person,gesture,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ASUS,4,0.077876,0.196402,0.294611,0.336862,0.433066,0.530661,0.435279,0.340883,0.498055,0.712359,0.859622,1,0.501486,0.719559,0.856809,0.990074,0.451064,0.608259,0.715231,0.819713,0.100843,0.200417,0.255696,0.38948,0.478631,0.370612,0.265322,0.469779,0.681419,0.827957,0.96865,0.487478,0.704781,0.842922,0.976391,0.452462,0.610074,0.718049,0.822639,0.07265,0.133646,0.300455,0.376845,0.259838,0.14818,0.393928,0.596096,0.73952,0.878969,0.42721,0.636247,0.772735,0.904615,0.412499,0.563172,0.669135,0.771577,0.056615,0.257677,0.314315,0.191272,0.08089,0.359554,0.545329,0.683358,0.820149,0.406458,0.600839,0.733388,0.86221,0.410821,0.549205,0.650666,0.749301,0.178363,0.230704,0.107774,0,0.281605,0.462216,0.599764,0.736558,0.333629,0.520769,0.651952,0.779972,0.348254,0.477744,0.576383,0.673013,0.076461,0.075279,0.151659,0.076623,0.268759,0.413348,0.553591,0.136335,0.316164,0.449421,0.579574,0.177826,0.279628,0.373502,0.46825,0.096409,0.207781,0.102539,0.208899,0.34229,0.478903,0.174702,0.287158,0.407114,0.529757,0.24364,0.298526,0.373158,0.454958,0.086279,0.172412,0.330631,0.465694,0.601933,0.237521,0.398605,0.52512,0.650538,0.278409,0.379225,0.468744,0.559319,0.254762,0.437476,0.576155,0.713589,0.306665,0.49437,0.626024,0.754465,0.322364,0.450812,0.549386,0.64609,0.187312,0.334599,0.475119,0.045472,0.215888,0.35181,0.483885,0.117769,0.180397,0.270399,0.364641,0.120306,0.260952,0.200086,0.089527,0.175703,0.293986,0.279883,0.204442,0.212196,0.257138,0.113768,0.342097,0.159938,0.124886,0.188964,0.416837,0.309096,0.269013,0.260129,0.479228,0.279503,0.18258,0.147365,0.550392,0.427963,0.364503,0.319533,0.191503,0.329441,0.463016,0.058158,0.117359,0.217366,0.317901,0.111157,0.244708,0.250112,0.122962,0.097678,0.1458,0.106585,0.383453,0.239023,0.158513,0.114407,0.515308,0.366194,0.272964,0.19185,0.131135,0.23903,0.343788,0.080989,0.185695,0.077769,0,0.158049,0.031883,0.024573,0.986021,0.276798,0.996448,0.979456,0.985359,0.816442,0.880774,1,0.978597,0.961851,1
ASUS,4,0.074094,0.205229,0.305695,0.350514,0.435875,0.542274,0.459292,0.367603,0.489485,0.707327,0.861683,1,0.481125,0.70435,0.846585,0.982342,0.422139,0.579464,0.692745,0.80209,0.090187,0.190492,0.242994,0.369545,0.465439,0.369589,0.267525,0.436815,0.651221,0.804243,0.942633,0.442197,0.664322,0.807584,0.943818,0.399179,0.558129,0.672617,0.782438,0.053765,0.108126,0.274143,0.353903,0.247851,0.138704,0.353246,0.556133,0.70506,0.841862,0.374219,0.585836,0.726995,0.861599,0.353098,0.504007,0.615563,0.722972,0.024175,0.239198,0.294453,0.179912,0.068461,0.325123,0.508482,0.650641,0.784332,0.359838,0.553452,0.689847,0.821152,0.359104,0.495653,0.601322,0.704369,0.178185,0.224312,0.109105,0,0.265001,0.439902,0.580453,0.713644,0.305549,0.489178,0.623488,0.753585,0.316096,0.44213,0.54399,0.644537,0.067889,0.068922,0.132199,0.039877,0.236341,0.388108,0.526309,0.087147,0.268143,0.407138,0.540934,0.128403,0.221597,0.319342,0.419451,0.069221,0.179088,0.084916,0.171665,0.309246,0.443442,0.147112,0.2389,0.361162,0.48655,0.216827,0.254014,0.325252,0.408958,0.065522,0.144272,0.287236,0.424732,0.557586,0.200171,0.346649,0.474867,0.602046,0.243214,0.330036,0.418516,0.511137,0.219008,0.393517,0.53525,0.66921,0.261507,0.442257,0.576595,0.706901,0.277336,0.397977,0.498413,0.598254,0.170889,0.325246,0.463608,0.015497,0.185641,0.327238,0.462613,0.088628,0.138832,0.232739,0.332739,0.107404,0.245832,0.190837,0.058632,0.145261,0.267941,0.270515,0.184288,0.181264,0.225528,0.091622,0.341961,0.148216,0.098859,0.159826,0.418395,0.305514,0.254462,0.23934,0.477998,0.270748,0.165743,0.125246,0.552117,0.427515,0.355811,0.306221,0.176787,0.31983,0.456088,0.036533,0.089628,0.195577,0.301872,0.096343,0.23264,0.240799,0.110926,0.077037,0.126918,0.089353,0.380148,0.234756,0.146571,0.098411,0.514837,0.364967,0.264616,0.179248,0.112353,0.226871,0.336815,0.067586,0.177518,0.062995,0,0.134527,0.018924,0.012701,0.960827,0.310874,0.999355,0.975062,0.991915,0.857359,0.858903,1,0.973437,0.939901,1
ASUS,4,0.246297,0.382769,0.470443,0.541572,0.509855,0.663322,0.603974,0.543224,0.489423,0.743289,0.882465,1,0.408689,0.651614,0.77942,0.895717,0.324556,0.436823,0.524445,0.623565,0.133137,0.220037,0.29132,0.285591,0.42163,0.355108,0.293064,0.270314,0.510162,0.645333,0.761424,0.190397,0.425795,0.553775,0.671508,0.093997,0.210775,0.3031,0.406015,0.085816,0.158147,0.176904,0.288426,0.217879,0.160448,0.170355,0.382431,0.513559,0.6283,0.113404,0.306169,0.431042,0.548092,0.077322,0.113453,0.195972,0.29493,0.068224,0.166038,0.221961,0.13702,0.070556,0.172085,0.323827,0.445427,0.556667,0.155655,0.263702,0.378827,0.492493,0.162957,0.136727,0.183349,0.265066,0.189462,0.182888,0.08516,0,0.203544,0.28806,0.396562,0.502983,0.211721,0.247866,0.34764,0.455332,0.234078,0.186432,0.20272,0.261052,0.166369,0.164863,0.193561,0.020498,0.230068,0.370601,0.488512,0.097064,0.138065,0.266444,0.38378,0.188756,0.070978,0.014987,0.116675,0.095092,0.185154,0.190937,0.101066,0.221214,0.335919,0.258774,0.092787,0.161365,0.268871,0.334662,0.227613,0.160994,0.13021,0.086998,0.186459,0.199948,0.308263,0.41688,0.227561,0.172644,0.260562,0.366365,0.28053,0.19662,0.170633,0.195784,0.20765,0.290324,0.397847,0.503817,0.215478,0.251116,0.350093,0.457377,0.236848,0.190328,0.206791,0.264664,0.25213,0.393019,0.510909,0.077716,0.158156,0.285945,0.402712,0.172509,0.056339,0.030962,0.132301,0.137005,0.254772,0.330848,0.093714,0.058275,0.164637,0.417554,0.302381,0.217323,0.134419,0.113803,0.470896,0.23416,0.125871,0.101102,0.555135,0.441748,0.358318,0.272441,0.588746,0.351412,0.235335,0.155284,0.67226,0.559473,0.476175,0.388453,0.239062,0.367275,0.484314,0.09231,0.027616,0.112279,0.214043,0.124326,0.241877,0.330163,0.212733,0.123094,0.03998,0.113626,0.45853,0.341167,0.250999,0.153702,0.576149,0.458658,0.36793,0.268233,0.113672,0.205796,0.308607,0.088217,0.191133,0.098808,0,0.095476,0.038991,0.002145,0.909846,0.407016,0.995546,0.994773,0.989713,0.975462,0.850067,0.963864,1,0.902255,1
ASUS,4,0.159533,0.297418,0.41628,0.533277,0.507178,0.654914,0.579815,0.506492,0.499667,0.743862,0.881771,1,0.425653,0.638847,0.76046,0.863826,0.33993,0.43569,0.506297,0.586147,0.119583,0.248175,0.367081,0.354301,0.486506,0.402573,0.324711,0.357398,0.583108,0.716618,0.833594,0.288374,0.484938,0.604163,0.708124,0.194413,0.277856,0.347441,0.428738,0.104176,0.222303,0.217311,0.340631,0.257053,0.182621,0.228524,0.438987,0.570992,0.687659,0.169673,0.34456,0.461615,0.565293,0.083352,0.14028,0.206643,0.287283,0.092277,0.091756,0.212753,0.142426,0.094542,0.113789,0.308477,0.442101,0.559523,0.083727,0.214371,0.330782,0.434475,0.07094,0.021653,0.077104,0.156791,0.040526,0.095076,0.060158,0.090794,0.082534,0.190104,0.323258,0.440891,0.121754,0.104532,0.214204,0.31719,0.172788,0.074843,0.017212,0.048045,0.138146,0.127301,0.144901,0.015548,0.211091,0.35101,0.469418,0.066111,0.105289,0.226668,0.330281,0.140606,0.050496,0,0.053414,0.080053,0.165122,0.169138,0.081983,0.203868,0.320431,0.230773,0.06596,0.114698,0.209724,0.293608,0.195376,0.128027,0.066811,0.060792,0.169135,0.188535,0.30056,0.412615,0.204075,0.144478,0.221294,0.315371,0.237266,0.146272,0.103491,0.104905,0.184634,0.273618,0.387934,0.499266,0.190379,0.21317,0.304799,0.401462,0.190856,0.122219,0.118424,0.161738,0.227985,0.368791,0.486461,0.047577,0.11758,0.238114,0.339617,0.137242,0.066293,0.041585,0.07727,0.114158,0.232136,0.300008,0.084162,0.01027,0.101954,0.377585,0.28183,0.211098,0.131269,0.091796,0.440713,0.22478,0.110772,0.056238,0.516434,0.419476,0.349051,0.270944,0.558797,0.342244,0.224482,0.138387,0.634864,0.537791,0.467439,0.389363,0.190545,0.311773,0.413709,0.067439,0.041948,0.079294,0.144548,0.095063,0.198378,0.272415,0.180472,0.111316,0.031239,0.077335,0.393926,0.300523,0.230196,0.148935,0.497451,0.404493,0.334188,0.252925,0.071575,0.140881,0.219706,0.044074,0.124965,0.054646,0.053717,0.065606,0.017348,0,0.922103,0.353919,1,0.968323,0.919278,0.857958,0.835019,0.891417,0.928911,0.92273,1
ASUS,4,0.126227,0.268056,0.364802,0.44212,0.475296,0.581104,0.520734,0.438988,0.508089,0.723714,0.874779,1,0.478406,0.68782,0.828536,0.947011,0.400932,0.548088,0.655463,0.750423,0.118727,0.214736,0.292826,0.351811,0.447975,0.378702,0.291476,0.392552,0.605547,0.754603,0.879302,0.372263,0.58371,0.724672,0.843329,0.305868,0.45767,0.566329,0.662063,0.072087,0.149412,0.235665,0.31651,0.239158,0.148232,0.284206,0.48671,0.631576,0.754654,0.277424,0.480351,0.618136,0.735056,0.233426,0.375547,0.47989,0.573035,0.054047,0.194091,0.247009,0.158042,0.058513,0.247524,0.428278,0.565921,0.685986,0.256327,0.438573,0.569802,0.683234,0.239302,0.358943,0.45427,0.54213,0.16773,0.187965,0.091904,0,0.220175,0.373632,0.503688,0.620732,0.242267,0.39771,0.521108,0.630582,0.249306,0.342271,0.426579,0.508058,0.092242,0.100433,0.14314,0.028915,0.229165,0.378049,0.502923,0.054348,0.221827,0.357867,0.474579,0.101804,0.15012,0.23665,0.323235,0.072539,0.169695,0.097743,0.161121,0.294102,0.414908,0.146438,0.199283,0.310857,0.418102,0.215213,0.205463,0.251349,0.316029,0.07626,0.140219,0.2584,0.387059,0.504881,0.178451,0.291394,0.407985,0.515328,0.2199,0.265109,0.332534,0.405952,0.195803,0.354476,0.487405,0.605875,0.217456,0.375389,0.50056,0.611153,0.225705,0.317547,0.402585,0.484851,0.190827,0.341893,0.467105,0.024219,0.17134,0.30987,0.427725,0.101393,0.100746,0.182954,0.269865,0.126424,0.251551,0.224382,0.072303,0.128086,0.232182,0.30698,0.198847,0.159097,0.172726,0.100414,0.375216,0.190071,0.112872,0.139548,0.457432,0.338113,0.268009,0.229491,0.499851,0.306842,0.194806,0.140237,0.581709,0.457229,0.376628,0.318426,0.186922,0.328137,0.446944,0.058247,0.077815,0.177774,0.270961,0.116439,0.235257,0.262159,0.12586,0.062323,0.092774,0.094006,0.402797,0.260177,0.164432,0.099054,0.521332,0.376833,0.275891,0.193092,0.127021,0.235766,0.331574,0.083978,0.179809,0.071019,0,0.119728,0.033786,0.018033,0.947378,0.384685,0.984322,0.995023,0.992198,0.93433,0.845226,1,0.947048,0.9103,1
ASUS,4,0.041583,0.154853,0.245331,0.248201,0.38635,0.491781,0.386927,0.278538,0.459976,0.683315,0.824779,0.962356,0.478703,0.713901,0.858986,1,0.446319,0.623711,0.74193,0.857666,0.065393,0.160749,0.178344,0.354377,0.455324,0.342244,0.226357,0.447416,0.669881,0.811491,0.949487,0.482147,0.714182,0.858544,0.998972,0.465841,0.641438,0.759645,0.875026,0.037047,0.066416,0.272615,0.364254,0.247089,0.131014,0.382901,0.597486,0.736868,0.873668,0.434793,0.656065,0.797166,0.935257,0.438816,0.605629,0.721051,0.834007,0.003513,0.220103,0.29795,0.181712,0.078749,0.341129,0.542801,0.678412,0.812994,0.406066,0.612481,0.748974,0.883885,0.426974,0.581477,0.692448,0.801892,0.159831,0.243165,0.125785,0.016938,0.279485,0.484151,0.621147,0.756665,0.343855,0.551479,0.688943,0.82469,0.366103,0.51931,0.630246,0.739833,0.047449,0,0.085153,0.066533,0.266643,0.405549,0.542449,0.145499,0.333928,0.470416,0.606385,0.198006,0.318838,0.422364,0.527857,0.058752,0.174838,0.071192,0.193228,0.323251,0.456569,0.157583,0.280811,0.404279,0.533474,0.235125,0.30717,0.393155,0.487367,0.058421,0.120987,0.303379,0.438008,0.572728,0.203132,0.379793,0.511779,0.644787,0.256493,0.374871,0.47559,0.578632,0.203844,0.410336,0.548465,0.684739,0.269554,0.47596,0.613928,0.750229,0.296881,0.445341,0.555328,0.664459,0.164999,0.306776,0.444727,0.029447,0.214654,0.355843,0.494891,0.105712,0.19536,0.297126,0.403231,0.08311,0.221126,0.164868,0.051209,0.152685,0.282709,0.241063,0.16723,0.19225,0.257994,0.079331,0.298846,0.094035,0.063427,0.157892,0.365745,0.245551,0.210399,0.220789,0.432862,0.210041,0.095633,0.071457,0.494074,0.353896,0.285731,0.246855,0.176503,0.321579,0.462594,0.029758,0.117217,0.228435,0.340527,0.086403,0.227424,0.227212,0.092842,0.084178,0.151474,0.082317,0.367787,0.210249,0.131627,0.105599,0.506719,0.342348,0.244873,0.166911,0.118729,0.237102,0.352891,0.059766,0.175533,0.057084,0.031847,0.127031,0,0.019278,0.963348,0.133473,0.993882,0.994646,0.986195,0.795154,0.960402,0.980922,1,0.995282,1
ASUS,4,0.091382,0.17068,0.185209,0.202757,0.349332,0.428074,0.357272,0.282135,0.433315,0.64218,0.768584,0.888409,0.474079,0.696198,0.834266,0.964285,0.482295,0.661052,0.77531,0.881267,0.081655,0.126089,0.194317,0.350052,0.429176,0.357146,0.282315,0.457489,0.66753,0.795487,0.916822,0.514431,0.73346,0.870687,1,0.537784,0.713916,0.827576,0.932558,0.06517,0.168653,0.314556,0.389984,0.320474,0.251737,0.437389,0.642928,0.77036,0.891733,0.507335,0.718736,0.85344,0.980901,0.544911,0.714824,0.82637,0.929286,0.100832,0.241454,0.316627,0.247265,0.17978,0.366266,0.570415,0.697647,0.818943,0.439495,0.647925,0.781884,0.90889,0.482417,0.648756,0.759183,0.861188,0.14759,0.226901,0.15478,0.079878,0.261393,0.469149,0.597049,0.71856,0.33098,0.542207,0.677498,0.805549,0.373907,0.5398,0.650495,0.752891,0.071395,0,0.060123,0.127641,0.321739,0.448388,0.569522,0.217556,0.405004,0.535661,0.661118,0.28742,0.426665,0.529956,0.627144,0.06396,0.139704,0.097159,0.25467,0.378362,0.4984,0.19194,0.34652,0.471243,0.59365,0.275834,0.38755,0.482712,0.574606,0.067696,0.125645,0.316775,0.4431,0.564109,0.216961,0.401261,0.531234,0.656298,0.288582,0.425228,0.527698,0.624312,0.178598,0.383119,0.510746,0.632209,0.257287,0.460262,0.593918,0.721039,0.313252,0.468444,0.576225,0.676502,0.202188,0.329967,0.451185,0.087364,0.273502,0.407955,0.536031,0.170717,0.291635,0.39414,0.491922,0.119812,0.241285,0.177419,0.09777,0.20864,0.331428,0.234617,0.19883,0.252534,0.326833,0.113325,0.294222,0.098737,0.100857,0.208511,0.331281,0.223391,0.215046,0.250792,0.410173,0.194835,0.082328,0.100224,0.43608,0.295814,0.23888,0.221058,0.213959,0.352012,0.482032,0.081721,0.203027,0.311573,0.413773,0.129885,0.259901,0.233088,0.119475,0.147387,0.222883,0.121834,0.364098,0.210389,0.148821,0.149258,0.491206,0.327356,0.237376,0.173794,0.170686,0.284889,0.390911,0.106078,0.21205,0.097872,0.035427,0.11756,0.012259,0.041954,0.610893,0,0.981923,0.999497,0.992536,0.787886,0.953803,0.95872,1,0.992404,1
ASUS,4,0.08789,0.217463,0.294595,0.350353,0.446434,0.540653,0.44791,0.354187,0.489302,0.698016,0.825974,0.941602,0.474846,0.713049,0.861607,1,0.404136,0.571523,0.698395,0.820618,0.101757,0.176936,0.235221,0.371364,0.453128,0.347503,0.243155,0.425363,0.628454,0.75275,0.865975,0.423567,0.658069,0.803556,0.939367,0.368643,0.5384,0.664464,0.78526,0.045028,0.100944,0.272184,0.336753,0.221006,0.10976,0.336225,0.526268,0.644986,0.75483,0.349437,0.570338,0.709893,0.841492,0.317914,0.478771,0.599212,0.715444,0.029185,0.253165,0.296042,0.170723,0.049651,0.322864,0.495591,0.607461,0.713111,0.347604,0.551233,0.683978,0.810879,0.334157,0.48257,0.596377,0.707596,0.217555,0.244432,0.116305,0,0.289019,0.447568,0.554989,0.658237,0.321596,0.5099,0.637596,0.761366,0.322556,0.458058,0.565685,0.672577,0.078611,0.102689,0.184938,0.03896,0.22462,0.349201,0.463605,0.081731,0.266691,0.405147,0.537922,0.128336,0.214749,0.315853,0.42288,0.096004,0.215345,0.101819,0.172533,0.278786,0.385863,0.16041,0.248375,0.363401,0.484413,0.230787,0.267161,0.337171,0.424207,0.088672,0.169513,0.3006,0.406049,0.510007,0.217054,0.369715,0.491313,0.613006,0.252078,0.348526,0.441331,0.539736,0.256389,0.417224,0.526579,0.631295,0.289262,0.477991,0.606839,0.731684,0.292501,0.425743,0.533052,0.640054,0.1766,0.305666,0.422182,0.025972,0.202019,0.345616,0.481603,0.10482,0.146624,0.244259,0.352196,0.096925,0.213653,0.205028,0.069741,0.158234,0.283053,0.293345,0.207545,0.199396,0.246054,0.084094,0.333992,0.139742,0.101209,0.180956,0.421603,0.316842,0.267406,0.260366,0.450466,0.242724,0.140633,0.12778,0.537678,0.424526,0.356523,0.31673,0.205575,0.354219,0.49292,0.056703,0.10385,0.217505,0.333667,0.116467,0.255631,0.282936,0.149588,0.102011,0.147258,0.106584,0.431835,0.288217,0.1953,0.143641,0.571053,0.424641,0.320977,0.23524,0.137398,0.264157,0.385908,0.094423,0.21656,0.089589,0,0.139541,0.021283,0.042033,0.898696,0.363111,0.966617,0.970289,0.973362,0.875085,0.799801,0.975662,1,0.934802,1
ASUS,4,0.150043,0.305465,0.470058,0.610065,0.446093,0.685254,0.820376,0.951983,0.467725,0.721375,0.86951,1,0.467862,0.686196,0.82312,0.936987,0.458048,0.598693,0.649935,0.690764,0.167252,0.34874,0.492668,0.360009,0.585557,0.716992,0.846203,0.396933,0.626293,0.766633,0.892189,0.40313,0.595392,0.723274,0.832138,0.39182,0.509445,0.55067,0.585015,0.172116,0.315643,0.211237,0.415289,0.54342,0.670961,0.259828,0.457957,0.592919,0.71611,0.271691,0.430285,0.551237,0.657291,0.260194,0.347906,0.381288,0.411669,0.132328,0.107222,0.235065,0.36016,0.487243,0.158765,0.279186,0.409547,0.532468,0.177125,0.255742,0.368759,0.473606,0.16948,0.182183,0.202573,0.228846,0.180388,0.111105,0.22027,0.344437,0.203048,0.155954,0.268892,0.388968,0.219079,0.146763,0.231468,0.331217,0.218557,0.116246,0.089676,0.09404,0.228623,0.364031,0.495806,0.043349,0.263679,0.412705,0.544452,0.060448,0.228872,0.365735,0.48053,0.051482,0.141347,0.193555,0.237685,0.123805,0.255583,0.222096,0.03373,0.17267,0.30427,0.231052,0.032864,0.126744,0.240349,0.23634,0.083292,0.023745,0.019832,0.120174,0.355124,0.094794,0.03804,0.168971,0.362444,0.134339,0.010842,0.105013,0.368742,0.215813,0.15898,0.12039,0.48575,0.223998,0.072144,0.038016,0.492267,0.262726,0.120868,0.00449,0.499029,0.346806,0.290745,0.250432,0.250225,0.402004,0.535144,0.007018,0.21222,0.353567,0.470013,0.003999,0.127793,0.189222,0.237679,0.14026,0.273482,0.256723,0.027999,0.091744,0.208212,0.263428,0.111903,0.065199,0.055071,0.121626,0.40856,0.1791,0.037407,0.056452,0.415286,0.263116,0.207972,0.170021,0.541791,0.312295,0.170453,0.05404,0.54849,0.396075,0.339297,0.297811,0.218018,0.359837,0.47642,0,0.136181,0.199205,0.248356,0.130257,0.24684,0.225061,0.07594,0.04602,0.064112,0.104982,0.366703,0.215058,0.162057,0.128344,0.483239,0.331171,0.275575,0.235937,0.141719,0.203823,0.252532,0.052952,0.102846,0.038292,0.037038,0,0.001956,0.00595,0.930546,1,0.988102,0.991734,0.896264,0.762391,0.964377,0.902,0.879299,0.851072,1
ASUS,4,0.194391,0.33441,0.450815,0.522585,0.42309,0.620233,0.588912,0.506883,0.431061,0.718179,0.877576,1,0.415706,0.684169,0.839916,0.951774,0.374672,0.586323,0.696117,0.786625,0.128424,0.254894,0.33647,0.22165,0.424801,0.398785,0.320046,0.250382,0.533326,0.693309,0.815618,0.265203,0.514798,0.667807,0.778372,0.263949,0.443768,0.547962,0.636334,0.114192,0.200795,0.077755,0.281695,0.258708,0.18443,0.126576,0.39451,0.553537,0.675231,0.174809,0.386145,0.534737,0.643522,0.216373,0.339276,0.433796,0.517974,0.072158,0.024172,0.153909,0.128162,0.056441,0.041909,0.263861,0.423097,0.54502,0.123069,0.259515,0.405037,0.513181,0.20161,0.237042,0.317841,0.397055,0.112641,0.089548,0.051124,0,0.075412,0.18076,0.340913,0.46345,0.126801,0.170925,0.317476,0.426642,0.211138,0.166929,0.234038,0.309999,0.18747,0.165717,0.097057,0.066199,0.301656,0.460004,0.58142,0.142869,0.300038,0.444569,0.55207,0.213188,0.274401,0.357911,0.437631,0.026623,0.102242,0.178319,0.107341,0.258901,0.378869,0.231621,0.146603,0.258204,0.358365,0.314859,0.21596,0.23829,0.290869,0.065906,0.142703,0.119473,0.278471,0.400498,0.190183,0.133154,0.264658,0.370411,0.272701,0.179398,0.215997,0.27872,0.060381,0.197057,0.357201,0.479713,0.117712,0.186668,0.33387,0.443103,0.202553,0.175393,0.247246,0.32464,0.27097,0.430869,0.553452,0.064689,0.24816,0.401039,0.511887,0.144549,0.19816,0.290766,0.375566,0.143682,0.266235,0.298759,0.072256,0.134654,0.235606,0.371666,0.20201,0.166888,0.18876,0.106119,0.453342,0.191053,0.07378,0.097634,0.520475,0.324973,0.243094,0.200782,0.57431,0.308046,0.163038,0.081956,0.638989,0.436612,0.343115,0.278988,0.253053,0.408611,0.520397,0.068424,0.162331,0.268802,0.358631,0.139278,0.251138,0.314487,0.120783,0.081662,0.129262,0.095388,0.466696,0.258914,0.163802,0.110894,0.577129,0.366525,0.2643,0.189747,0.198385,0.308196,0.398299,0.09353,0.183951,0.074036,0,0.021547,0.025117,0.042584,0.905876,0.305517,0.996875,0.99948,0.996237,0.909916,0.917912,1,0.982967,0.949723,1
ASUS,4,0.16746,0.310562,0.437101,0.513624,0.417347,0.622437,0.579448,0.489705,0.433211,0.722771,0.879395,1,0.420274,0.695037,0.851344,0.967068,0.372703,0.59644,0.710696,0.79824,0.125652,0.263886,0.350322,0.24146,0.451473,0.411955,0.323938,0.279052,0.564425,0.720604,0.840779,0.293542,0.555089,0.708807,0.823305,0.279509,0.477462,0.586975,0.672622,0.118092,0.209183,0.094389,0.303931,0.266595,0.181812,0.151087,0.422263,0.576856,0.696216,0.194269,0.425231,0.574367,0.686895,0.219556,0.367409,0.46834,0.550265,0.068641,0,0.163342,0.124324,0.04112,0.047067,0.279969,0.434456,0.553956,0.124776,0.289906,0.434725,0.546009,0.193914,0.254019,0.341958,0.419144,0.092947,0.088718,0.042997,0.003232,0.059717,0.18984,0.345991,0.466313,0.118884,0.197923,0.341814,0.453532,0.202178,0.179501,0.254621,0.32853,0.185788,0.147884,0.065407,0.060999,0.304026,0.458186,0.577495,0.134382,0.313897,0.459052,0.570319,0.196988,0.274615,0.364867,0.442745,0.021883,0.109241,0.172744,0.108244,0.252555,0.369792,0.225478,0.166056,0.275693,0.37753,0.308636,0.213745,0.242481,0.294569,0.065414,0.127004,0.13326,0.28601,0.405313,0.179826,0.166864,0.295177,0.402566,0.263175,0.188655,0.236566,0.299131,0.042941,0.216638,0.372381,0.49251,0.11304,0.224896,0.369376,0.481036,0.194462,0.199345,0.279686,0.354954,0.265555,0.422381,0.543047,0.05478,0.252616,0.405451,0.519952,0.130835,0.19453,0.292924,0.375211,0.13252,0.253178,0.290219,0.077678,0.143617,0.245818,0.364815,0.187831,0.155341,0.179472,0.096335,0.443214,0.185259,0.088919,0.12198,0.513668,0.310933,0.228894,0.190969,0.562553,0.29747,0.162427,0.10078,0.631116,0.420997,0.326028,0.265933,0.250577,0.406855,0.522562,0.059187,0.159671,0.270885,0.357732,0.131975,0.2477,0.311914,0.101451,0.056065,0.108169,0.091394,0.465861,0.244818,0.141184,0.081851,0.580551,0.357451,0.248215,0.170611,0.201539,0.31582,0.403149,0.090067,0.177569,0.063214,0,0.028131,0.030322,0.026488,0.897566,0.16711,1,0.999487,0.9892,0.876216,0.921163,0.987591,0.99382,0.951487,1
